DR Number,Date Reported,Date Occurred,Time Occurred,Reporting District,Address,Cross Street,Location,MO Codes,Lat,Lon
181509218,4/8/2018,2018-04-07,1830,1559,CAHUENGA BL,HORTENSE ST,"(34.1548, -118.3615)",3006 3030 3037 3028 3101 3401 3701 4015,34.1548,-118.3615
151508465,3/20/2015,2015-03-20,745,1563,MOORPARK ST,TUJUNGA AV,"(34.1504, -118.379)",3006 3037 3032 3028 3103 3401 3701 4026,34.1504,-118.379
191513910,7/11/2019,2019-07-11,1230,1595,VENTURA BL,RADFORD ST,"(34.1436, -118.3929)",3004 3036 3030 3028 3101 3401 3701 4026,34.1436,-118.3929
151513263,6/13/2015,2015-06-13,1430,1544,LAUREL CANYON BL,ADDISON ST,"(34.1613, -118.3965)",0605 3004 3036 3026 3101 3401 3701 4015,34.1613,-118.3965
191516130,8/23/2019,2019-08-23,1515,1527,VINELAND AV,VICTORY BL,"(34.1867, -118.3703)",3003 3026 3101 3401 3701 4026 3036,34.1867,-118.3703
161521872,11/20/2016,2016-11-20,1605,1551,RIVERSIDE ST,WHITSETT AV,"(34.1576, -118.4052)",3004 3036 3026 3101 3401 3701 4026,34.1576,-118.4052
181504192,1/5/2018,2018-01-05,915,1591,VENTURA BL,RHODES AV,"(34.1429, -118.403)",3004 3036 3026 3101 3401 3701 4026,34.1429,-118.403
171518667,9/12/2017,2017-09-12,1525,1581,WOODBRIDGE ST,BEEMAN AV,"(34.1486, -118.4073)",3011 3037 3034 3025 3103 3401 3701 4026,34.1486,-118.4073
191511412,5/23/2019,2019-05-04,1800,1545,MAGNOLIA BL,LAUREL CANYON BL,"(34.1649, -118.3965)",3004 3036 3030 3028 3101 3401 3701 4015,34.1649,-118.3965
181522914,12/16/2018,2018-12-15,2000,1559,CAHUENGA BL,KLING ST,"(34.1559, -118.3615)",3003 3037 3026 3101 3401 3701 4015,34.1559,-118.3615
151509842,4/13/2015,2015-04-13,1500,1525,VICTORY BL,LANKERSHIM BL,"(34.1867, -118.3888)",0605 3004 3026 3036 3101 3401 3701 4015,34.1867,-118.3888
171507557,3/2/2017,2017-03-01,1910,1525,OXNARD ST,COLFAX AV,"(34.1794, -118.3877)",3008 3037 3026 3101 3401 3701 4026 1218,34.1794,-118.3877
171519887,10/4/2017,2017-10-04,1015,1525,AGNES,VICTORY,"(34.1867, -118.3954)",3004 3037 3026 3102 4015,34.1867,-118.3954
161518433,9/19/2016,2016-09-19,1250,1557,MAGNOLIA BL,SATSUMA AV,"(34.1649, -118.3675)",3003 3037 3025 3101 3401 3701 4026,34.1649,-118.3675
171518769,9/14/2017,2017-09-14,1450,1512,VICTORY BL,BELLAIRE AV,"(34.1973, -118.4116)",3004 3037 3026 3101 3401 3701 4026,34.1973,-118.4116
191516718,9/2/2019,2019-08-30,1520,1586,VENTURA BL,VINELAND AV,"(34.1425, -118.3643)",3004 3037 3030 3028 3101 3401 3701 4015,34.1425,-118.3643
161521352,11/9/2016,2016-11-09,1305,1512,SHERMAN WY,BELLAIRE AV,"(34.2012, -118.4094)",3003 3037 3032 3025 3102 3401 3701 4015,34.2012,-118.4094
151512551,6/1/2015,2015-06-01,1310,1599,WRIGHTWOOD LN,ALTA VIEW DR,"(34.1322, -118.3685)",3003 3037 3027 3102 3401 3701 4026,34.1322,-118.3685
171519158,9/21/2017,2017-09-20,1725,1555,KLUMP AV,MAGNOLIA BL,"(34.1649, -118.3757)",0605 3003 3037 3025 3101 3401 3701 4015,34.1649,-118.3757
181518709,9/29/2018,2018-09-29,1125,1567,LANKERSHIM BL,RIVERSIDE DR,"(34.1523, -118.367)",3004 3026 3036 3101 3401 3701 4026,34.1523,-118.367
191509659,4/18/2019,2019-04-18,1300,1581,WHITSETT AV,VALLEY HEART DR,"(34.1478, -118.4071)",3004 3030 3028 3101 3401 3701 4015 3037,34.1478,-118.4071
191519641,10/28/2019,2019-10-28,1600,1531,COLDWATER CA AV,BURBANK BL,"(34.174, -118.4095)",3004 3028 3030 3037 3101 3401 3701 4026,34.174,-118.4095
171519234,9/22/2017,2017-09-22,1640,1523,VICTORY BL,GOODLAND AV,"(34.1867, -118.4117)",0605 3004 3036 3025 3101 3401 3701 4015,34.1867,-118.4117
161508927,4/1/2016,2016-03-31,2255,1589,BARHAM BL,COYOTE CANYON DR,"(34.1362, -118.342)",3037 3028 3101 3401 3701 4026 3011 3032,34.1362,-118.342
151521522,11/13/2015,2015-11-12,1800,1581,COLDWATER CANYON AV,MOORPARK ST,"(34.1504, -118.4138)",3011 3037 3034 3028 3101 3401 3701 4026,34.1504,-118.4138
151506612,2/17/2015,2015-02-17,240,1525,LAUREL CANYON BL,VICTORY,"(34.1867, -118.3965)",3011 3037 3028 3030 3101 3401 3701 4026,34.1867,-118.3965
151522649,11/30/2015,2015-11-30,1400,1583,LAUREL CANYON BL,VALLEYHEART DR,"(34.1464, -118.3963)",3008 3036 3025 3101 3401 3701 4015,34.1464,-118.3963
151515970,8/4/2015,2015-08-03,1720,1548,LANKERSHIM BL,WEDDINGTON ST,"(34.167, -118.3752)",3004 3037 3029 3025 3101 3401 4015,34.167,-118.3752
191513384,7/1/2019,2019-06-18,1500,1595,RADFORD AV,VENTURA BL,"(34.1437, -118.3929)",3004 3037 3030 3028 3101 3401 3701 4015,34.1437,-118.3929
191516874,9/5/2019,2019-09-05,1515,1523,COLDWATER CANYON AV,OXNARD ST,"(34.1794, -118.4137)",3004 3028 3030 3037 3101 3401 3701 4026,34.1794,-118.4137
191520720,11/16/2019,2019-11-16,1725,1591,VENTURA BL,VANTAGE AV,"(34.1434, -118.3975)",3003 3025 3101 4026 3037,34.1434,-118.3975
191512618,6/17/2019,2019-06-17,530,1544,MAGNOLIA BL,WILKINSON AV,"(34.1649, -118.4041)",3003 3027 3029 3036 3101 3401 3701 4026,34.1649,-118.4041
161514032,6/30/2016,2016-06-30,1415,1549,FULCHER AV,BURBANK BL,"(34.1722, -118.373)",3004 3037 3030 3028 3101 3401 3701 4026,34.1722,-118.373
151516918,8/21/2015,2015-08-21,1050,1581,LAUREL CANYON BL,WOODBRIDGE ST,"(34.1486, -118.3965)",3036 3026 3101 3401 3701 4026 3009,34.1486,-118.3965
191516142,8/24/2019,2019-08-24,840,1545,LAUREL CANYON BL,MAGNOLIA BL,"(34.1649, -118.3965)",3006 3034 3032 3028 3102 3401 3701 4026 3037,34.1649,-118.3965
151518604,9/21/2015,2015-09-20,2015,1583,VENTURA BL,BERRY DR,"(34.1397, -118.3817)",3004 3037 3025 3101 3401 3701 4026,34.1397,-118.3817
161519750,10/13/2016,2016-10-11,1830,1501,COLDWATER CANYON AV,BELLAIRE AV,"(34.2199, -118.4144)",3004 3026 3029 3036 3101 3401 3701 4009,34.2199,-118.4144
191517520,9/17/2019,2019-09-12,730,1513,WHITSETT AV,SHERMAN WY,"(34.2012, -118.405)",3004 3028 3030 3037 3101 3401 3701 4026,34.2012,-118.405
191516939,9/4/2019,2019-09-04,1545,1548,WEDDINGTON ST,LANKERSHIM BL,"(34.167, -118.3752)",3004 3028 3030 3037 3101 3401 3701 4015,34.167,-118.3752
191508854,4/4/2019,2019-04-04,730,1581,MOORPARK ST,BABCOCK AV,"(34.1504, -118.4062)",3004 3037 3034 3028 3101 3401 3701 4026,34.1504,-118.4062
171518939,9/17/2017,2017-09-17,1246,1532,LAUREL BL,OXNARD ST,"(34.1797, -118.4014)",3004 3036 3029 3025 3101 3701 4026,34.1797,-118.4014
171505600,1/29/2017,2017-01-26,1850,1511,SHERMAN,VARNA,"(34.2012, -118.4247)",3004 3036 3029 3026 3101 3401 3701 4009,34.2012,-118.4247
151504679,1/14/2015,2015-01-14,45,1519,KITTRIDGE ST,VINELAND AV,"(34.1903, -118.3703)",3037 3028 3030 3101 3401 3701 4026 3006,34.1903,-118.3703
161519783,10/14/2016,2016-10-14,50,1595,VENTURA BL,BERRY DR,"(34.1397, -118.3817)",3011 3037 3030 3034 3028 3101 3401 3701 4026,34.1397,-118.3817
181513384,6/26/2018,2018-06-26,105,1523,COLDWATER CA AV,KITTRIDGE ST,"(34.1849, -118.4095)",3004 3036 3030 3034 3028 3101 3701 4026,34.1849,-118.4095
191511869,5/31/2019,2019-05-31,820,1524,VICTORY BL,BELLINGHAM AV,"(34.1867, -118.3996)",3011 3037 3034 3028 3102 3401 3701 4026,34.1867,-118.3996
191508683,3/31/2019,2019-03-31,1120,1527,VICTORY BL,BONNER AV,"(34.1867, -118.3737)",3004 3037 3024 3101 3401 3701 4026 3034,34.1867,-118.3737
181521559,11/21/2018,2018-11-21,1210,1555,LANKERSHIM BL,MAGNOLIA BL,"(34.1649, -118.3746)",3004 3036 3034 3026 3101 3401 3701 4026,34.1649,-118.3746
181520102,10/24/2018,2018-10-24,1330,1538,FAIR AV,BURBANK BL,"(34.1722, -118.3746)",3004 3037 3030 3028 3101 3401 3701 4026,34.1722,-118.3746
181518497,9/25/2018,2018-09-25,1425,1535,OXNARD ST,TUJUNGA AV,"(34.1794, -118.379)",3011 3028 3034 3037 3101 3401 3701 4026,34.1794,-118.379
151516152,8/7/2015,2015-08-07,1445,1557,CAHUENGA BL,ADDISON ST,"(34.1613, -118.3615)",3004 3036 3026 3104 3401 3701 4026,34.1613,-118.3615
181519170,10/7/2018,2018-10-07,1605,1525,COLFAX AV,OXNARD ST,"(34.1794, -118.3877)",3004 3026 3034 3036 3101 3401 3701 4026,34.1794,-118.3877
171506850,2/10/2017,2017-02-10,1615,1527,VICTORY BL,CLEON AV,"(34.1849, -118.3746)",3006 3030 3028 3401 4015 3032 3037 3101 3701,34.1849,-118.3746
181523025,12/18/2018,2018-12-18,1730,1519,VINELAND,VANOWEN,"(34.194, -118.3703)",3004 3037 3034 3028 3101 3401 3701 4026,34.194,-118.3703
171514642,7/4/2017,2017-07-04,1840,1555,BELLFLOWER BL,MORRISON ST,"(34.1608, -118.3745)",3006 3037 3030 3028 3101 3401 3701 4026,34.1608,-118.3745
191509669,4/19/2019,2019-04-18,1909,1559,LA MAIDA ST,STROHM AV,"(34.1585, -118.3593)",3011 3037 3030 3032 3028 3101 3401 3701 4026,34.1585,-118.3593
171510171,4/16/2017,2017-04-15,2000,1505,LEMP AV,COHASSET ST,"(34.2067, -118.3845)",3006 3037 3030 3028 3101 3401 3701 4026,34.2067,-118.3845
161522566,12/4/2016,2016-12-04,2140,1591,VENTURA BL,WHITSETT AV,"(34.1447, -118.4052)",1402 3003 3037 3034 3029 3026 3101 3401 3701 4026,34.1447,-118.4052
181512998,6/18/2018,2018-06-17,2325,1523,VICTORY BL,BABCOCK AV,"(34.1866, -118.4063)",3011 3037 3024 3602 3101 3401 3701 4026 3034 3039,34.1866,-118.4063
191504927,1/18/2019,2019-01-17,2345,1501,13100 RATNER ST,,"(34.2167, -118.4189)",3028 3006 3037 3030 3101 3701 4026,34.2167,-118.4189
151514352,7/5/2015,2015-07-05,45,1503,LAUREL CANYON BL,RUNNYMEDE ST,"(34.2058, -118.3965)",3011 3037 3030 3028 3101 3401 3701 4026,34.2058,-118.3965
161509708,4/14/2016,2016-04-14,125,1503,SHERMAN WY,WHITSETT AV,"(34.2003, -118.4002)",3011 3037 3030 3028 3101 3401 3701 4015,34.2003,-118.4002
181509424,4/13/2018,2018-04-13,130,1566,RIVERSIDE DR,VINELAND AV,"(34.1524, -118.3703)",3004 3037 3002 3034 3026 3101 3401 3701 4026,34.1524,-118.3703
171521651,11/6/2017,2017-11-05,137,1586,LANKERSHIM BL,CAHUENGA BL,"(34.1433, -118.3616)",3024 3101 3401 3701 4026 3034 3011 3037,34.1433,-118.3616
181505673,2/2/2018,2018-02-02,210,1543,CHANDLER BL,HERMITAGE AV,"(34.1684, -118.4003)",3006 3037 3030 3028 3101 3401 3701 4026,34.1684,-118.4003
161510601,4/28/2016,2016-04-28,300,1549,CLYBOURN AV,CHANDLER BL,"(34.1689, -118.3564)",3011 3037 3030 3028 3101 3401 3701 4015,34.1689,-118.3564
171504747,1/13/2017,2017-01-13,315,1569,LANKERSHIM BL,CAHUENGA BL,"(34.1433, -118.3616)",3011 3028 3030 3034 3037 3101 3401 3701 4026,34.1433,-118.3616
151522333,11/26/2015,2015-11-26,400,1502,SATICOY ST,BELLAIRE AV,"(34.2056, -118.4094)",3011 3037 3027 3034 3101 3401 3701 4026,34.2056,-118.4094
171515448,7/19/2017,2017-07-19,400,1505,BECK AV,COHASSET ST,"(34.2067, -118.3834)",3006 3037 3030 3028 3101 3401 3701 4026,34.2067,-118.3834
171516440,8/5/2017,2017-08-05,502,1509,CANTLAY ST,RIVERTON AV,"(34.2023, -118.3658)",3006 3037 3030 3028 3101 3401 3701 4026,34.2023,-118.3658
171516441,8/5/2017,2017-08-05,503,1509,CANTLAY ST,DENNY AV,"(34.203, -118.3646)",3006 3037 3030 3025 3101 3401 3701 4026,34.203,-118.3646
161511923,5/25/2016,2016-05-25,545,1595,VENTURA BL,COLFAX AV,"(34.1413, -118.3877)",3012 3034 3028 3101 3401 3701 4026 3037,34.1413,-118.3877
171511228,5/4/2017,2017-05-04,545,1559,CAMARILLO,CLYBOURN,"(34.158, -118.3527)",3011 3036 3030 3028 3101 3401 3701 4026,34.158,-118.3527
171512357,5/24/2017,2017-05-24,635,1555,RIVERSIDE DR,TUJUNGA AV,"(34.1576, -118.379)",3004 3037 3034 3029 3026 3101 3401 3701 4026,34.1576,-118.379
161519177,10/3/2016,2016-10-03,715,1555,LANKERSHIM,MAGNOLIA,"(34.1649, -118.3746)",3004 3037 3034 3028 3101 3401 3701 4026,34.1649,-118.3746
171523683,12/17/2017,2017-12-17,740,1586,LANKERSHIM,VALLEY HEART RD,"(34.1419, -118.3609)",3011 3037 3030 3028 3101 3401 3701 4026,34.1419,-118.3609
161515890,8/3/2016,2016-08-03,745,1599,MULHOLLAND DR,MULTIVIEW DR,"(34.1275, -118.3603)",3004 3037 3034 3028 3101 3401 3701 4026,34.1275,-118.3603
181513072,6/19/2018,2018-06-19,750,1532,EMELITA,SAINT CLAIR,"(34.1763, -118.4031)",3103 3401 3701 4026 3028 3004 3037 3034,34.1763,-118.4031
161505802,2/2/2016,2016-02-02,800,1591,VENTURA BL,ALCOVE AV,"(34.1449, -118.4125)",3011 3028 3034 3037 3103 3401 3701 4026,34.1449,-118.4125
171513864,6/20/2017,2017-06-20,815,1557,MAGNOLIA BL,VINELAND AV,"(34.1649, -118.3704)",3011 3037 3032 3026 3102 3401 3701 4026,34.1649,-118.3704
191504725,1/15/2019,2019-01-15,850,1583,VENTURA BL,CARPENTER AV,"(34.1427, -118.3908)",3004 3037 3034 3026 3101 3701 4026,34.1427,-118.3908
161510996,5/6/2016,2016-05-06,915,1526,HAZELHURST PL,OXNARD ST,"(34.1794, -118.3878)",3006 3037 3028 3101 3401 3701 4026,34.1794,-118.3878
171511845,5/16/2017,2017-05-16,915,1513,SHERMAN,WHITSETT,"(34.2012, -118.4052)",3004 3037 3034 3028 3101 3401 3701 4026 3002,34.2012,-118.4052
161504849,1/16/2016,2016-01-16,935,1503,SHERMAN WY,LAUREL CANYON BL,"(34.2006, -118.3965)",3011 3037 3034 3026 3101 3401 3701 4026,34.2006,-118.3965
171517742,8/28/2017,2017-08-28,940,1596,VENTURA BL,VINELAND AV,"(34.1405, -118.3702)",3006 3028 3030 3037 3101 3401 3701 4026,34.1405,-118.3702
181507065,3/1/2018,2018-03-01,945,1503,SATICOY ST,LAUREL CANYON BL,"(34.2085, -118.3965)",3004 3037 3028 3034 3101 3401 3701 4026,34.2085,-118.3965
171515856,7/26/2017,2017-07-26,950,1586,CARTWRIGHT AV,VALLEYHEART DR,"(34.1431, -118.3638)",3004 3037 3034 3028 3101 3401 3701 4026,34.1431,-118.3638
191517335,9/13/2019,2019-09-13,1000,1519,VANOWEN ST,VINELAND AV,"(34.194, -118.3703)",3701 3011 3034 3028 3102 3401 4026 3037,34.194,-118.3703
181509059,4/6/2018,2018-04-06,1005,1527,VINELAND AV,VICTORY BL,"(34.1867, -118.3703)",3004 3036 3602 3034 3025 3101 3401 3701 4026,34.1867,-118.3703
161504310,1/6/2016,2016-01-06,1020,1504,SHERMAN WY,HOLLYWOOD FY,"(34.2045, -118.392)",3004 3037 3034 3028 3101 3401 3701 4026,34.2045,-118.392
151523004,12/9/2015,2015-12-09,1040,1525,RADFORD ST,VICTORY BL,"(34.1867, -118.3921)",3011 3037 3028 3030 3101 3401 3701 4026,34.1867,-118.3921
191509135,4/9/2019,2019-04-09,1100,1529,VICTORY BL,RIVERTON AV,"(34.1867, -118.3659)",3004 3037 3028 3101 3401 3701 4026 3032 3034,34.1867,-118.3659
191522260,12/19/2019,2019-12-19,1110,1548,MAGNOLIA BL,CRANER AV,"(34.1649, -118.3691)",3011 3026 3034 3032 3037 4026 3102,34.1649,-118.3691
171513066,6/6/2017,2017-06-06,1120,1549,AUCKLAND AV,BURBANK BL,"(34.1722, -118.3604)",3004 3037 3034 3028 3101 3401 3701 4026,34.1722,-118.3604
191506769,2/22/2019,2019-02-22,1130,1549,CAHUENGA BL,BURBANK BL,"(34.1722, -118.3615)",3006 3037 3030 3034 3028 3101 3401 3701 4026,34.1722,-118.3615
191521889,12/13/2019,2019-12-13,1145,1502,BELLAIRE AV,SATICOY ST,"(34.2056, -118.4094)",3004 3037 3034 3028 3101 4026,34.2056,-118.4094
171512765,5/31/2017,2017-05-29,1157,1543,CORTEEN PL,CHANDLER BL,"(34.1684, -118.4019)",3037 3030 3032 3028 3101 3401 4026 3006,34.1684,-118.4019
181512277,6/4/2018,2018-06-04,1200,1591,MULHOLLAND,SKYLINE,"(34.1219, -118.3869)",,34.1219,-118.3869
191515421,8/10/2019,2019-08-10,1200,1549,BURBANK BL,KLUMP AV,"(34.1722, -118.3752)",3006 3037 3030 3028 3101 3401 3701 4026,34.1722,-118.3752
161507427,3/2/2016,2016-03-02,1200,1547,COLFAX AV,BURBANK BL,"(34.1722, -118.3877)",3004 3036 3034 3026 3101 3401 3701 4026,34.1722,-118.3877
191515175,8/5/2019,2019-08-05,1200,1503,VANOWEN ST,LAURELGROVE AV,"(34.194, -118.4008)",3037 3006 3028 3034 3101 3401 3701 4026,34.194,-118.4008
181520606,11/2/2018,2018-11-02,1205,1559,STROHM AV,ADDISON ST,"(34.1613, -118.3593)",3006 3037 3030 3034 3028 3101 3401 3701 4026,34.1613,-118.3593
171506134,2/6/2017,2017-02-06,1215,1513,VANOWEN ST,WHITSETT AV,"(34.194, -118.4052)",3011 3037 3034 3028 3030 3101 3401 3701 4026,34.194,-118.4052
191514611,7/24/2019,2019-07-24,1220,1545,LAUREL CANYON BL,MAGNOLIA BL,"(34.1649, -118.3965)",3037 3011 3034 3028 3101 3401 3701 4026,34.1649,-118.3965
181511346,5/19/2018,2018-05-19,1220,1532,VICTORY BL,WILKINSON AV,"(34.1867, -118.4041)",3004 3037 3034 3002 3101 3401 3701 4026 3026,34.1867,-118.4041
181523018,12/18/2018,2018-12-18,1230,1516,ARCHWOOD ST,FARMDALE AV,"(34.1922, -118.3812)",3011 3037 3034 3028 3101 3401 3701 4026,34.1922,-118.3812
171507004,2/20/2017,2017-02-20,1245,1503,SHERMAN WY,LAUREL CANYON BL,"(34.2006, -118.3965)",3011 3034 3028 3101 3401 3701 4026 3037,34.2006,-118.3965
171518021,8/31/2017,2017-08-31,1250,1514,AGNES AV,VANOWEN ST,"(34.194, -118.3954)",3004 3028 3034 3037 3101 3401 3701 4026,34.194,-118.3954
181513373,6/25/2018,2018-06-25,1300,1557,RIVERTON,OTSEGO,"(34.1627, -118.3659)",3006 3037 3030 3028 3101 3401 3701 4026,34.1627,-118.3659
151521667,11/15/2015,2015-11-15,1310,1501,SATICOY ST,COLDWATER CANYON AV,"(34.2066, -118.4144)",3011 3037 3028 3101 3401 3701 4026 3034,34.2066,-118.4144
171506044,2/5/2017,2017-02-05,1330,1591,LAUREL CANYON BL,MAXWELLTON RD,"(34.141, -118.3943)",3011 3037 3034 3025 3101 3401 3701 4026,34.141,-118.3943
181509965,4/23/2018,2018-04-23,1335,1549,BURBANK BL,FULCHER AV,"(34.1722, -118.373)",3004 3037 3034 3028 3101 3401 3701 4026,34.1722,-118.373
171521871,11/9/2017,2017-11-09,1335,1513,VANOWEN ST,WHITSETT AV,"(34.194, -118.4052)",3011 3037 3034 3025 3101 3401 3701 4026,34.194,-118.4052
171506723,2/15/2017,2017-02-15,1335,1505,TUJUNGA AV,SATICOY ST,"(34.2085, -118.3791)",3004 3036 3034 3025 3101 3401 3701 4026,34.2085,-118.3791
171507222,2/23/2017,2017-02-23,1340,1555,KLUMP AV,MAGNOLIA BL,"(34.1649, -118.3757)",3011 3037 3034 3028 3101 3401 3701 4026,34.1649,-118.3757
181505010,1/21/2018,2018-01-21,1340,1545,BURBANK BL,MORELLA AV,"(34.1722, -118.3899)",3004 3037 3034 3026 3101 3401 3701 4026,34.1722,-118.3899
171505824,2/1/2017,2017-02-01,1350,1566,VINELAND AV,RIVERSIDE DR,"(34.1524, -118.3703)",3004 3036 3034 3028 3101 3401 3701 4026,34.1524,-118.3703
171522193,11/15/2017,2017-11-15,1350,1526,TUJUNGA AV,DELANO ST,"(34.1822, -118.379)",3004 3037 3028 3101 3401 3701 4026 3002,34.1822,-118.379
181512326,6/5/2018,2018-06-05,1355,1502,CANTARA ST,COLDWATER CA AV,"(34.2111, -118.4106)",3037 3034 3002 3029 3101 3401 4026 3009 3026 3038,34.2111,-118.4106
191511095,5/17/2019,2019-05-17,1400,1583,VENTURA PL,LAUREL CANYON BL,"(34.1451, -118.3958)",3011 3037 3034 3028 3101 3401 3701 4026,34.1451,-118.3958
181520501,10/31/2018,2018-10-31,1400,1555,MAGNOLIA BL,LANKERSHIM BL,"(34.1649, -118.3757)",3018 3025 3034 3037 3103 3401 3701 4026,34.1649,-118.3757
191511990,6/3/2019,2019-06-03,1405,1531,CHANDLER BL,BELLAIRE AV,"(34.1687, -118.4094)",3004 3037 3034 3026 3101 3401 3701 4026,34.1687,-118.4094
191521600,12/7/2019,2019-12-07,1410,1588,BARHAM BL,COYOTE CANYON,"(34.1362, -118.342)",3011 3037 3028 3034 3030 3101 4026,34.1362,-118.342
181523472,12/28/2018,2018-12-27,1415,1513,SHERMAN WY,WHITSETT AV,"(34.2012, -118.4052)",3004 3028 3030 3034 3101 3401 4026 3701,34.2012,-118.4052
151518002,9/8/2015,2015-09-08,1415,1512,SHERMAN WY,COLDWATER CANYON AV,"(34.2012, -118.4138)",3004 3037 3030 3034 3028 3101 3401 3701 4026,34.2012,-118.4138
191519156,10/17/2019,2019-10-17,1420,1555,CAMARILLO ST,LANKERSHIM BL,"(34.1577, -118.3702)",4026 3004 3028 3034 3037 3101 3401 3701 3033,34.1577,-118.3702
191509979,4/25/2019,2019-04-25,1420,1535,VICTORY BL,COLDWATER CANYON AV,"(34.1758, -118.3834)",3011 3037 3034 3028 3101 3401 3701 4026,34.1758,-118.3834
161515098,7/20/2016,2016-07-20,1430,1585,BLUFFSIDE DR,VINELAND AV,"(34.1421, -118.3703)",3006 3030 3037 3028 3032 3101 3401 3701 4026,34.1421,-118.3703
191516485,8/29/2019,2019-08-29,1430,1545,MCCORMICK ST,COLFAX AV,"(34.1649, -118.3921)",3011 3028 3034 3037 3002 3101 3401 3701 4026,34.1649,-118.3921
171521547,11/3/2017,2017-11-03,1430,1512,COLDWATER CA BL,SATICOY ST,"(34.1973, -118.4116)",3006 3037 3030 3028 3101 3401 3701 4026,34.1973,-118.4116
181512566,6/9/2018,2018-06-06,1445,1527,SIMPSON AV,RADFORD AV,"(34.1849, -118.3746)",3011 3025 3101 3401 3701 4026 3037,34.1849,-118.3746
151509066,3/31/2015,2015-03-31,1455,1599,CAHUENGA WES BL,UNIVERSAL ST BL,"(34.1284, -118.3568)",3004 3037 3034 3028 3101 3401 3701 4026,34.1284,-118.3568
151519837,10/13/2015,2015-10-13,1500,1583,COLFAX AV,VENTURA BL,"(34.1413, -118.3877)",3006 3037 3030 3028 3102 3401 3701 4026 3032,34.1413,-118.3877
161521878,11/20/2016,2016-11-20,1500,1567,CAHUENGA BL,VALLEY SPRING LN,"(34.1468, -118.3615)",3011 3037 3034 3028 3101 3401 4026,34.1468,-118.3615
191512689,6/18/2019,2019-06-18,1515,1502,12500 SATICOY ST,,"(34.2075, -118.4084)",3004 3028 3034 3036 3102 3401 3701 4026,34.2075,-118.4084
181514424,7/15/2018,2018-07-13,1550,1591,VENTURA BL,RHODES AV,"(34.1429, -118.403)",3004 3026 3037 3101 3401 3701 4015,34.1429,-118.403
191514720,7/26/2019,2019-07-26,1550,1566,LANDALE ST,BELLFLOWER AV,"(34.1514, -118.3734)",3006 3037 3030 3028 3101 3401 3701 4026,34.1514,-118.3734
191511387,5/22/2019,2019-05-22,1600,1566,RIVERSIDE DR,ENSIGN AV,"(34.1525, -118.3712)",3004 3037 3034 3025 3101 3701 4026,34.1525,-118.3712
181519668,10/17/2018,2018-10-17,1600,1526,OXNARD ST,TROOST AV,"(34.1794, -118.3866)",3004 3037 3034 3028 3101 3401 3701 4026,34.1794,-118.3866
151508401,3/19/2015,2015-03-18,1600,1513,SHERMAN WY,WHITSETT AV,"(34.2012, -118.4052)",3014 3037 3029 3025 3101 3401 3701 4026,34.2012,-118.4052
171511476,5/9/2017,2017-05-09,1605,1549,FULCHER AV,BURBANK BL,"(34.1722, -118.373)",3004 3036 3034 3026 3101 3401 3701 4026,34.1722,-118.373
191515382,8/9/2019,2019-08-09,1615,1516,FARMDALE AV,KITTRIDGE ST,"(34.1903, -118.3812)",3006 3037 3030 3028 3101 3401 3701 4026,34.1903,-118.3812
151517000,8/23/2015,2015-08-22,1630,1591,LAUREL CANYON BL,BERRY DR,"(34.1319, -118.382)",3011 3037 3030 3034 3028 3101 3401 3701 4026,34.1319,-118.382
161517914,9/5/2016,2016-09-03,1635,1562,LAUREL CANYON BL,VENTURA FY,"(34.1544, -118.3965)",3037 3004 3030 3028 3101 3401 3701 4015,34.1544,-118.3965
151520068,10/18/2015,2015-10-18,1635,1547,TUJUNGA AV,MCCORMICK ST,"(34.166, -118.3789)",3006 3037 3034 3028 3101 3401 3701 4026,34.166,-118.3789
161509364,4/8/2016,2016-04-08,1640,1596,LAUREL CANYON BL,DONA PEGITA DR,"(34.1315, -118.3811)",3011 3034 3028 3101 3401 3701 4015 3037,34.1315,-118.3811
191519639,10/28/2019,2019-10-28,1650,1545,RIVERSIDE DR,COLFAX AV,"(34.1577, -118.3877)",3011 3028 3030 3034 3037 3101 3401 3701 4026,34.1577,-118.3877
191508217,3/22/2019,2019-03-22,1700,1538,OXNARD ST,VINELAND AV,"(34.1794, -118.3703)",3011 3037 3034 3030 3028 3101 3401 3701 4026,34.1794,-118.3703
161510328,4/24/2016,2016-04-24,1715,1522,VAN NOORD AV,HARTLAND ST,"(34.195, -118.4148)",3011 3037 3034 3028 3101 3401 3701 4026,34.195,-118.4148
191516818,9/4/2019,2019-09-04,1720,1569,CAMARILLO ST,LEDGE AV,"(34.1476, -118.3542)",3011 3028 3032 3037 3034 3101 3401 3701 4026 3002,34.1476,-118.3542
161522127,11/25/2016,2016-11-25,1720,1545,BURBANK BL,MORELLA AV,"(34.1722, -118.3899)",3011 3037 3030 3034 3028 3101 3401 3701 4026,34.1722,-118.3899
181507263,3/4/2018,2018-03-04,1735,1562,LAUREL CANYON BL,101 FY,"(34.1545, -118.3965)",,34.1545,-118.3965
191504347,1/7/2019,2019-01-07,1735,1523,COLDWATER CA AV,VICTORY BL,"(34.1849, -118.4095)",3701 3006 3037 3028 3030 3101 3401 4026,34.1849,-118.4095
191507971,3/17/2019,2019-03-17,1740,1555,TUJUNGA AV,RIVERSIDE DR,"(34.1588, -118.379)",3011 3037 3030 3028 3101 3401 3701 4026,34.1588,-118.379
